SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
9553932041_R03C01,5.108983413,,0,0.287353942,0.001740062,0.980848819,Male,0.335486506
9553932041_R03C02,3.678836676,,0,0.298781441,0.006742891,0.97871596,Male,0.346070476
9553932041_R04C01,5.658841205,,0,0.296958756,0.004103616,0.978236844,Female,0.489742586
9553932041_R04C02,5.675175465,,0,0.307965318,0.008201763,0.979727065,Male,0.355488031
9553932041_R05C01,3.186948808,,0,0.301623765,0.003328895,0.978556764,Female,0.494015487
9553932041_R05C02,6.94036252,,0,0.300878743,0.006030941,0.978078582,Male,0.348572505
9553932041_R06C01,6.61146607,,0,0.295574095,0.00676125,0.980079051,Female,0.477910422
9553932041_R06C02,46.74935485,,0,0.291780683,0.006776638,0.981280669,Male,0.339114029
9553932050_R01C01,14.33757469,,0,0.2726931,0.007533632,0.966061933,Male,0.311107152
9553932050_R01C02,18.90603319,,0,0.289905057,0.009402655,0.971949659,Male,0.33444499
9553932050_R02C01,4.225268947,,0,0.282779817,0.006428571,0.978335513,Male,0.329352174
9553932050_R02C02,4.503953919,,0,0.301513838,0,0.979951945,Male,0.3496732
9553932050_R03C01,2.91596365,,0,0.291558134,0.0090236,0.975098872,Male,0.340928544
9553932050_R03C02,25.60706226,,0,0.299125348,0.003215699,0.984472788,Female,0.501328769
9553932050_R04C01,11.22049215,,0,0.29057343,0.005476951,0.973950269,Male,0.338341597
9553932050_R04C02,2.837263856,,0,0.310518127,0.006494511,0.986597665,Female,0.524160166
9553932050_R05C01,0.852099634,,0,0.297836444,0.002421007,0.979401279,Female,0.484278955
9553932050_R05C02,2.56627659,,0,0.305185614,0.006656731,0.981610308,Male,0.353441631
9553932050_R06C01,6.085736639,,0,0.293964706,0.005840542,0.980774963,Female,0.495044157
9553932050_R06C02,46.71965477,,0,0.302556736,0.006300315,0.9833934,Female,0.510845741
9554599003_R01C01,26.01337042,,0,0.305256659,0,0.973324658,Male,0.34973975
9554599003_R02C01,21.63695405,,0,0.310348519,0.002075509,0.981536264,Female,0.539729034
9554599003_R02C02,2.997955223,,0,0.314284173,0.003643872,0.981023797,Female,0.522265198
9554599003_R03C01,17.28794877,,0,0.303193862,0.003911897,0.975949923,Male,0.351893031
9554599003_R03C02,20.49311402,,0,0.304968658,0.001336303,0.978864769,Female,0.522177218
9554599003_R04C01,6.857955656,,0,0.307611049,0.006913379,0.980562699,Male,0.356291488
9554599003_R04C02,19.82964444,,0,0.3011527,0,0.98222966,Female,0.510076666
9554599003_R05C01,11.45197453,,0,0.300062414,0.00452271,0.985279163,Male,0.348644481
9554599003_R05C02,12.81992619,,0,0.303764052,0.001832509,0.983251295,Male,0.352355987
9554599003_R06C01,19.68403571,,0,0.286954075,0,0.984905288,Female,0.489750697
9554599003_R06C02,5.637319327,,0,0.295096859,0.00176819,0.983889528,Male,0.346922957
9554599022_R01C01,23.469206,,0,0.277027444,0.00554481,0.970235743,Female,0.476368301
9554599022_R01C02,32.41843883,,0,0.275401991,0.011576788,0.958751516,Male,0.314390818
9554599022_R02C01,1.324521493,,0,0.295223351,0.009590889,0.971863508,Male,0.342616966
9554599022_R02C02,6.762521973,,0,0.294987318,0.005615487,0.972962227,Female,0.475327618
9554599022_R03C01,15.01075649,,0,0.295287822,0.005388069,0.972903885,Female,0.496594389
9554599022_R03C02,4.792992785,,0,0.301670456,0.008560851,0.973854345,Male,0.34663605
9554599022_R04C01,78.88866133,,0,0.29617225,0.00768006,0.987571483,Male,0.338305363
9554599022_R04C02,4.041636211,,0,0.316463006,0.005524239,0.976221929,Female,0.525404263
9554599022_R05C02,20.62670687,,0,0.314247783,0.002934165,0.98821885,Female,0.525927169
9554599022_R06C01,7.919601385,,0,0.298192307,0.004798848,0.981788209,Male,0.341852346
9554599022_R06C02,2.111986218,,0,0.311073242,0.001778885,0.979413053,Male,0.356615144
3998909052_R01C02,15.72211977, WARNING: meanMethBySample is < 0.25,0,0.243452866,0,0.9934368,Unsure,0.388015893
200123460016_R04C02,0.252543927,,0,0.251989402,0.002022975,0.990538301,Male,0.297600292
200123460016_R05C02,7.498075421,,0,0.256583819,0.003815516,0.984950495,Male,0.304010479
200123460016_R06C02,10.31811543,,0,0.25983447,0.001692853,0.987993888,Male,0.307596891
200123460046_R01C01,16.80392956,,0,0.25018828,0.002402114,0.990079831,Female,0.405310809
200123460046_R01C02,11.21917252,,0,0.255425081,0.005919587,0.983070236,Male,0.298293616
200123460046_R02C01,10.03640554,,0,0.254755094,0.004090184,0.988169365,Male,0.304176945
200123460046_R02C02,6.701824418,,0,0.267250644,0.004297851,0.986309184,Female,0.434126376
200123460046_R03C01,6.479824403,,0,0.260135971,0.003436074,0.989101248,Male,0.307538634
200123460046_R03C02,4.683310295,,0,0.267479303,0.000785045,0.988136875,Female,0.432787819
200123460046_R04C01,6.607875037,,0,0.255443823,0,0.990870331,Male,0.301824816
200123460046_R04C02,50.98158385,,0,0.261229574,0.000877578,0.989343678,Male,0.305929114
200123460046_R05C01,6.473440454,,0,0.259831872,0,0.991081998,Male,0.30520636
200123460046_R05C02,28.8872021,,0,0.265705468,0.002594232,0.988533903,Male,0.313495147
200123460046_R06C01,8.743282545,,0,0.265167212,0,0.990835031,Male,0.309560282
200123460046_R06C02,52.30841097,,0,0.262205338,0.0009243,0.989287696,Male,0.309405156
200123460072_R05C02,3.08895765,,0,0.272456422,0.002622378,0.987816307,Male,0.317217052
200123460072_R06C02,2.7131298,,0,0.259985579,0.001020185,0.991804174,Male,0.307162448
9647450082_R01C01,19.57444701, WARNING: meanMethBySample is < 0.25,0,0.240907542,0.004693988,0.975261097,Male,0.28535129
9647450082_R01C02,35.42026402,,0,0.253148519,0.004187947,0.981872595,Male,0.312193289
9647450082_R02C01,1.371268679,,0,0.260465776,0,0.978098971,Male,0.356915246
9647450082_R02C02,29.46975325,,0,0.250046687,0.000830412,0.976298162,Male,0.293928414
9647450082_R03C01,11.27235675,,0,0.261848503,0,0.983326556,Female,0.407785962
9647450082_R03C02,24.77959809,,0,0.257309871,0.004127404,0.986671983,Male,0.324547873
9647450082_R04C01,18.52353697,,0,0.269560076,0.00345732,0.987376436,Female,0.402272909
9647450082_R04C02,5.198060274,,0,0.282550342,0,0.982550603,Female,0.473047063
9647450082_R05C01,9.676257119,,0,0.266998646,0.002677005,0.984422637,Unsure,0.388521091
9647450082_R05C02,7.209969975,,0,0.260965522,0.00845341,0.974008454,Female,0.415429559
9647450082_R06C01,12.3403245,,0,0.265585903,0.005568173,0.980480211,Male,0.3629856
9647450082_R06C02,7.004176086,,0,0.270426195,0,0.982538992,Male,0.345325614
9647455025_R01C01,25.69520498, WARNING: meanMethBySample is < 0.25,0,0.220577523,0,0.98544354,Male,0.273688721
9647455025_R01C02,20.10068389, WARNING: meanMethBySample is < 0.25,0,0.224703963,0.007880479,0.964469914,Male,0.264866116
9647455025_R02C01,8.163701375, WARNING: meanMethBySample is < 0.25,0,0.232355592,0.000934507,0.987657978,Male,0.372999674
9647455025_R02C02,32.13447823, WARNING: meanMethBySample is < 0.25,0,0.237540495,0.008814887,0.972854517,Male,0.278533992
9647455025_R03C01,13.98646312, WARNING: meanMethBySample is < 0.25,0,0.240439713,0.00327612,0.978259585,Unsure,0.396182465
9647455025_R03C02,3.824783913,,0,0.250610063,0.005719586,0.978533499,Male,0.310308476
9647455025_R04C01,74.10228043, WARNING: meanMethBySample is < 0.25,0,0.248291528,0.001001703,0.986937167,Female,0.422475321
9647455025_R04C02,6.692930224,,0,0.26416286,0.007947383,0.974400871,Male,0.356695452
9647455025_R05C01,5.324966974,,0,0.261023949,0.000915332,0.985166465,Female,0.423779351
9647455025_R05C02,16.6023608,,0,0.263480817,0.006710224,0.970906902,Female,0.422380282
9647455025_R06C01,64.68196517,,0,0.252464445,0,0.984689524,Male,0.30636221
9647455025_R06C02,14.38156755,,0,0.277975166,0.006072542,0.97448605,Female,0.435408805
9647455094_R01C01,17.13178875, WARNING: meanMethBySample is < 0.25,0,0.230535571,0.005160239,0.972143196,Male,0.334980186
9647455094_R01C02,12.53414152, WARNING: meanMethBySample is < 0.25,0,0.232857687,0.005148005,0.970979766,Male,0.358114155
9647455094_R02C01,18.62946376, WARNING: meanMethBySample is < 0.25,0,0.247256009,0.007867426,0.96950738,Male,0.346158715
9647455094_R02C02,17.76323655, WARNING: meanMethBySample is < 0.25,0,0.246774378,0.00714193,0.975977097,Male,0.371470773
9647455094_R03C02,16.27661118, WARNING: meanMethBySample is < 0.25,0,0.241804656,0.000969086,0.973722102,Male,0.355140977
9647455094_R04C01,12.9867541, WARNING: meanMethBySample is < 0.25,0,0.24238761,0.002996845,0.976298232,Male,0.284536487
9647455094_R04C02,13.47389506,,0,0.258616897,0,0.981375285,Male,0.379696072
9647455094_R05C02,14.13490155,,0,0.255765374,0.005726121,0.980984233,Male,0.336339598
9647455094_R06C02,11.26328182,,0,0.254387718,0.002399693,0.981864804,Male,0.307654361
200123460016_R03C02,36.99623638, WARNING: meanMethBySample is < 0.25,0,0.236334905,0,0.989141216,Male,0.368518957
9553932055_R01C01,0.683374206, WARNING: meanMethBySample is < 0.25,0,0.233602846,0.013876936,0.957901373,Male,0.279216857
9553932055_R02C01,2.001229007,,0,0.251108389,0.005721979,0.980009799,Female,0.403684473
9553932055_R03C01,9.100960901, WARNING: meanMethBySample is < 0.25,0,0.245870351,0.003628301,0.966074223,Male,0.277285971
9553932055_R04C01,4.892931859,,0,0.264146471,0.003910833,0.97188258,Female,0.422940921
9553932055_R05C01,12.22502572,,0,0.261156671,0.014324693,0.96840475,Male,0.31781473
9553932055_R05C02,9.324205613,,0,0.262163879,0,0.974769092,Female,0.434429382
9553932055_R06C02,3.185749648,,0,0.269897786,0.012639867,0.974764502,Male,0.30017741
9647455094_R03C01,19.85769272, WARNING: meanMethBySample is < 0.25,0,0.248904876,0.004639833,0.972675578,Male,0.319147771
9647455094_R05C01,1.5525169,,0,0.26395505,0.005283589,0.984765548,Male,0.323254306
9647455094_R06C01,6.389845744,,0,0.260799635,0.006155633,0.974183155,Female,0.423859563
200049730035_R06C02,19.42457693,,0,0.260729064,0.001508548,0.989235204,Female,0.41527349
9554599003_R01C02,4.926784313,,0,0.305315732,0.0051637,0.975920994,Male,0.347712159
9554599022_R05C01,3.02718326,,0,0.302288858,0.002883336,0.988458875,Female,0.485420308
3998888043_R01C01,11.47541311, WARNING: meanMethBySample is < 0.25,0,0.220925657,0,0.989761458,Male,0.354734911
3998888043_R01C02,12.8416917, WARNING: meanMethBySample is < 0.25,0,0.218751235,0,0.983703872,Male,0.320623926
3998888043_R02C01,21.84147275, WARNING: meanMethBySample is < 0.25,0,0.226522382,0,0.99062471,Male,0.357842281
3998888043_R02C02,22.16884139, WARNING: meanMethBySample is < 0.25,0,0.22562264,0,0.99230745,Male,0.343727442
3998888043_R03C02,28.40835201, WARNING: meanMethBySample is < 0.25,0,0.231657688,0,0.992985855,Male,0.372900601
3998888043_R04C02,35.11913013, WARNING: meanMethBySample is < 0.25,0,0.232155152,0,0.99259952,Male,0.376706106
3998888043_R06C01,5.245026497, WARNING: meanMethBySample is < 0.25,0,0.234659811,0,0.994111271,Male,0.374146666
3998909052_R04C02,7.382506441,,0,0.267932537,0,0.990533958,Female,0.427764607
3998909052_R05C02,21.10075672,,0,0.258309372,0.001232337,0.991304666,Male,0.305704236
3998909052_R06C02,18.60683373, WARNING: meanMethBySample is < 0.25,0,0.247350486,0.000357814,0.989553779,Male,0.296952531
3998920119_R01C01,16.9190124, WARNING: meanMethBySample is < 0.25,0,0.243519283,0,0.985961594,Male,0.29579482
3998920119_R02C01,7.665125159,,0,0.257401568,0.001302507,0.990018813,Male,0.310018005
3998920119_R03C01,13.18670201, WARNING: meanMethBySample is < 0.25,0,0.246801882,0,0.991652685,Male,0.295308985
3998920119_R03C02,22.09240773, WARNING: meanMethBySample is < 0.25,0,0.232061538,0,0.992029533,Male,0.283515484
3998920119_R04C01,29.65471913,,0,0.251916845,0,0.991542787,Male,0.303030829
3998920119_R04C02,15.0892744, WARNING: meanMethBySample is < 0.25,0,0.24439262,0,0.990451143,Male,0.29218196
3998920119_R05C01,3.214971937,,0,0.260381186,0.00106277,0.988733405,Male,0.309219394
3998920119_R06C01,9.328099224,,0,0.268486048,0.010566547,0.980683218,Male,0.316724697
3998920119_R05C02,34.55555468, WARNING: meanMethBySample is < 0.25,0,0.243662121,0.004557687,0.987083746,Male,0.290865623
3998909052_R03C02,8.612421748,,0,0.267419094,0.000912706,0.989052911,Male,0.314027592
3998909052_R02C02,7.474861934,,0,0.253937071,0,0.989844982,Male,0.306293968
3998920119_R01C02,34.74078117, WARNING: meanMethBySample is < 0.25,0,0.229521963,0.000819113,0.992383823,Male,0.278391976
3998920119_R02C02,8.379763319, WARNING: meanMethBySample is < 0.25,0,0.23599995,0,0.99002249,Male,0.286669658
3998920119_R06C02,3.306276579,,0,0.261234651,0.012587019,0.979034859,Male,0.305692665
200123460072_R04C02,16.25157825,,0,0.251947208,0.004036836,0.986055367,Male,0.292484098
9553932037_R01C02,10.852742,,0,0.279225133,0.004910714,0.982841156,Female,0.464699344
9553932037_R02C01,18.0355442,,0,0.270942011,0.001762571,0.986979569,Female,0.461829558
9553932037_R02C02,5.937179802,,0,0.287541889,0,0.982036282,Female,0.461571986
9553932037_R03C01,43.32163907,,0,0.27775508,0.005047868,0.987797699,Female,0.45833496
9553932037_R04C01,3.172694957,,0,0.289027847,0.00821727,0.983018779,Male,0.340120284
9553932037_R05C01,4.504081553,,0,0.273119828,0.005106572,0.977427062,Female,0.465564636
9553932037_R06C01,42.32680776,,0,0.290667092,0.007390667,0.983900083,Female,0.488127711
9554599011_R01C01,11.96502575,,0,0.294028154,0.003907075,0.984855349,Male,0.345786807
9554599011_R01C02,4.511715349,,0,0.299164291,0.011313519,0.98353722,Male,0.350754672
9554599011_R02C02,1.315287766,,0,0.310007677,0.009325741,0.980881677,Female,0.500024585
9554599011_R03C01,18.37032218,,0,0.297311388,0.003056235,0.986499265,Male,0.345863542
9554599011_R03C02,3.986175986,,0,0.308834652,0.005567154,0.988046321,Male,0.362482983
9554599011_R04C02,36.70398057,,0,0.306110519,0.002686691,0.988689524,Female,0.51583695
9554599011_R05C01,12.92466853,,0,0.303416603,0.004072135,0.986457708,Female,0.501456435
9554599011_R05C02,4.047024665,,0,0.307925746,0.005272206,0.984635083,Male,0.356653442
9554599011_R06C01,7.006057995,,0,0.305051824,0.003046637,0.987893947,Female,0.515779436
9554599011_R06C02,6.274880809,,0,0.304504119,0,0.983970718,Female,0.520620465
9553932037_R01C01,4.588447567,,0,0.280395866,0.009321402,0.978177374,Male,0.345651407
3998888043_R05C02,3.369032768, WARNING: meanMethBySample is < 0.25,0,0.237427956,0,0.990453461,Male,0.29453134
200049730023_R01C02,19.6288216, WARNING: meanMethBySample is < 0.25,0,0.224818352,0.008803786,0.978467293,Male,0.273342651
200049730023_R02C01,7.449259633,,0,0.250968566,0.006505659,0.984616846,Male,0.29942305
200049730023_R02C02,4.77132943, WARNING: meanMethBySample is < 0.25,0,0.236092,0.008354862,0.978113601,Male,0.372421631
200049730023_R03C01,13.43755614,,0,0.256883134,0.00876621,0.983698943,Male,0.306369141
200049730023_R04C01,28.08481326,,0,0.256857202,0,0.980504024,Male,0.304319973
200049730023_R05C01,6.219297494,,0,0.250772316,0.002126631,0.981827601,Female,0.405753873
200049730023_R06C01,8.126049216, WARNING: meanMethBySample is < 0.25,0,0.246378821,0.002669311,0.985250898,Male,0.292395081
200049730035_R06C01,27.67080559,,0,0.255521574,0.00691002,0.987607759,Male,0.377998837
3998888043_R06C02,0.16628516, WARNING: meanMethBySample is < 0.25,0,0.222060631,0,0.987130398,Male,0.355419945
101032560089_R05C01,0.686108318,,0,0.254440475,0.000385097,0.989835878,Male,0.304778023
101032560089_R06C01,19.630885,,0,0.250618131,0.001326386,0.994036542,Female,0.418316504
3998888026_R01C01,8.711648962, WARNING: meanMethBySample is < 0.25,0,0.24597408,0,0.986718184,Male,0.291848296
3998888026_R01C02,1.025095295,,0,0.253328765,0.001198897,0.986586184,Female,0.409086218
3998888026_R02C01,45.53449112, WARNING: meanMethBySample is < 0.25,0,0.241569845,0,0.981880115,Male,0.287201735
3998888026_R02C02,34.3555481, WARNING: meanMethBySample is < 0.25,0,0.241322783,0,0.987832576,Male,0.288480788
3998888026_R03C02,32.79141018,,0,0.253699053,0.004509946,0.984417292,Female,0.405865502
3998888026_R04C01,19.79985714,,0,0.253383992,0.001513002,0.989309741,Male,0.301881403
9647455052_R01C01,19.13202167, WARNING: meanMethBySample is < 0.25,0,0.24894185,0.003658942,0.982901554,Female,0.406726637
9647455052_R01C02,0.695018274,,0,0.253062929,0.001763002,0.982332522,Male,0.300771163
9647455052_R02C01,0.531746174,,0,0.251553721,0.002795527,0.984812201,Male,0.300595169
9647455052_R05C01,0.103604264,,0,0.264244275,0.000507485,0.986992992,Female,0.441450911
9647455052_R05C02,0.327509724,,0,0.27219796,0.001172862,0.988515066,Female,0.449389271
9647455097_R02C01,0.604599707,,0,0.259977857,0.004222874,0.987521903,Female,0.417912164
9647455126_R01C01,10.40491171, WARNING: meanMethBySample is < 0.25,0,0.237652999,0.005212721,0.986364709,Male,0.369668527
9647455126_R03C02,1.153985734,,0,0.263797008,0.003502968,0.985773563,Female,0.428624185
9647455126_R04C01,28.42940462,,0,0.25216496,0,0.988856113,Female,0.425224165
9647455126_R05C01,0.523040155,,0,0.267865675,0,0.989255765,Male,0.318588397
9647455126_R05C02,20.97757,,0,0.258404949,0.001518079,0.989531865,Female,0.452489566
9647455179_R01C01,11.90147631,,0,0.261640337,0.002301717,0.987511592,Female,0.433104415
9647455179_R03C02,24.43366035,,0,0.260349489,0.002935223,0.985621622,Female,0.428873134
9647455179_R05C01,1.15181157,,0,0.270773027,0.000313414,0.987808825,Female,0.440943213
9647455179_R05C02,30.25144774,,0,0.262452383,0.002341372,0.988563699,Female,0.444021471
9647455126_R02C01,0.084322996,,0,0.259920774,0.004020849,0.991261452,Female,0.424097211
9647455052_R04C01,4.392245935,,0,0.262968489,0.001648434,0.985162333,Male,0.311455734
9647455179_R06C01,0.732896271,,0,0.267789883,0.000395038,0.987625931,Male,0.316123154
3998888026_R05C01,12.1958513,,0,0.250475331,0.003483902,0.986631901,Male,0.309214675
3998888026_R05C02,1.300913192,,0,0.25838495,0,0.990870584,Male,0.308237744
3998888026_R06C01,0.218898826,,0,0.263125453,0,0.9900689,Male,0.311371313
9647455126_R03C01,1.949751418,,0,0.258561281,0.002433347,0.99142462,Female,0.420977491
9647455126_R06C01,0.11447007,,0,0.264407036,0.002334267,0.991234191,Female,0.429305292
9647455179_R02C01,0.311356711, WARNING: meanMethBySample is < 0.25,0,0.249468789,0.00264077,0.988350126,Female,0.414992539
101279430086_R03C02,36.27302862, WARNING: meanMethBySample is < 0.25,0,0.245118739,0.004719922,0.984274482,Male,0.290553803
101279430086_R04C02,2.396892367,,0,0.25196097,0.000903524,0.989090909,Male,0.300069633
101279430086_R05C02,25.84568248, WARNING: meanMethBySample is < 0.25,0,0.244967878,0.006781822,0.985474281,Unsure,0.394855389
101279430086_R06C02,8.190616251,,0,0.250451881,0.002186191,0.985928406,Unsure,0.395569269
3998888026_R03C01,0.041449948,,0,0.259121961,0.003064592,0.991109591,Male,0.309486289
3998888026_R04C02,0.406984202,,0,0.256971211,0,0.98855056,Female,0.424534395
3998888026_R06C02,0.995212022,,0,0.258062326,0.002507103,0.990006218,Female,0.417616032
9647455052_R02C02,1.443272445,,0,0.260376167,0.003307847,0.987344005,Male,0.309332052
9647455052_R03C01,29.20686229, WARNING: meanMethBySample is < 0.25,0,0.248646638,0.00153245,0.984248829,Female,0.408209928
9647455052_R03C02,34.43558674,,0,0.253487309,0.001463625,0.988409025,Male,0.298310888
9647455052_R04C02,3.429952894,,0,0.266914003,0.000453186,0.991102665,Female,0.452536799
9647455052_R06C01,5.882809247,,0,0.254815623,0.004061372,0.989065063,Female,0.426136123
9647455052_R06C02,24.21579964,,0,0.257074576,0.001760736,0.989102205,Female,0.446580407
9647455126_R01C02,0.46598656, WARNING: meanMethBySample is < 0.25,0,0.249005584,0,0.984033429,Male,0.297384208
9647455126_R02C02,40.3509463, WARNING: meanMethBySample is < 0.25,0,0.24776318,0.001668643,0.985921761,Female,0.405503673
9647455126_R04C02,11.50615772,,0,0.262042267,0.0030837,0.987238881,Female,0.428248457
9647455126_R06C02,5.373531977,,0,0.251876267,0.002694532,0.989022343,Female,0.431461653
9647455179_R01C02,46.26244651, WARNING: meanMethBySample is < 0.25,0,0.247944103,0.003838647,0.986837256,Male,0.294794108
9647455179_R02C02,3.256022896,,0,0.263673173,0.000874221,0.993706368,Male,0.311652466
9647455179_R03C01,1.77195438,,0,0.2693592,0,0.989114401,Female,0.44890585
9647455179_R04C01,39.14977841,,0,0.258955439,0,0.990037899,Male,0.306792059
9647455179_R04C02,0.159374726,,0,0.270106883,0.002135348,0.988446257,Female,0.435917761
9647455179_R06C02,39.35215951,,0,0.263399405,0.002415824,0.98833417,Male,0.309404527
